,average_score,first_token,group_tokens,pair_score,Need_normalize
428975,0.9195783043210766,—,"('—', 'Heritage', 'Spirit')",0.9226682844170648,True
429053,0.9068041959410328,Piguet,"('Piguet', '—', 'Royal')",0.9273882574751316,True
429057,0.935035349931595,Offshore,"('Offshore', 'Selfwinding', 'Tourbillon')",0.8796797590068545,True
429058,0.9127858237885212,Selfwinding,"('Selfwinding', 'Tourbillon', 'ChronographBlancpain')",0.9108043104077312,True
429066,0.8258281352716403,—,"('—', 'Project', 'Z9Seiko')",0.9169323557985144,True
429082,0.8205264708093131,Primero,"('Primero', 'Sport', 'Six')",0.9025856698524876,True
429157,0.9383418066617496,—,"('—', 'Zeitwerk', 'Minute')",0.9411971511310728,True
429158,0.8403170468390279,Zeitwerk,"('Zeitwerk', 'Minute', 'RepeaterAkrivia')",0.9042680110626998,True
429163,0.8798800772352106,Chiming,"('Chiming', 'Jump', 'HourChristophe')",0.9025541927250404,True
429167,0.937008325290516,—,"('—', 'AllegroFranc', 'Vila')",0.9383147037553354,True
429170,0.9383271518049672,—,"('—', 'Inaccessible', 'Tourbillon')",0.9456558628087354,True
429171,0.8559775270237842,Inaccessible,"('Inaccessible', 'Tourbillon', 'Minute')",0.9457583864471876,True
429172,0.8500070948456275,Tourbillon,"('Tourbillon', 'Minute', 'RepeaterGirard-Perregaux')",0.9390269228269444,True
429173,0.9356190990467712,Minute,"('Minute', 'RepeaterGirard-Perregaux', '—')",0.9040540561560496,True
429175,0.8479456643195609,—,"('—', 'Minute', 'Repeater')",0.9204029660389678,True
429182,0.7892014927676413,—,"('—', 'Big', 'Bang')",0.9169846319766688,True
429266,0.7833276567975768,C,"('C', 'Tourbillon', 'CarrouselBovet')",0.9210706346118304,True
429275,0.9295294809619192,24,"('24', 'Secondes', 'VisionMB')",0.8704903889753016,True
429278,0.9359806813972904,&,"('&', 'F', '—')",0.8703036111347094,True
429287,0.9207559416031076,Anchor,"('Anchor', 'Tourbillon', 'Basic')",0.8968615163543388,True
429288,0.8424776586004432,Tourbillon,"('Tourbillon', 'Basic', 'digital')",0.9167112420832207,True
431069,0.8347323829774919,Tourbillon,"('Tourbillon', '24-Secondes', 'Vision')",0.918254551480364,True
431496,0.921390341352105,regularly.The,"('regularly.The', 'Tourbillon', '24-Secondes')",0.9141909848997856,True
431505,0.9303635995733408,22,"('22', 'numbered', 'pieces')",0.9048725393489074,True
431877,0.8859538202831369,smaller,"('smaller', '42', 'mm')",0.9256817018234346,True
431955,0.9297364493903352,matching,"('matching', 'gold', 'bracelet.I')",0.8500130459519109,True
432285,0.9319213394804566,42,"('42', 'mm', 'model')",0.8946439291670116,True
433526,0.9297961776677212,Portobello,"('Portobello', 'Road', 'joint')",0.9253854163029476,True
436294,0.8968624842475861,French,"('French', 'tech', 'startup')",0.9054732360017982,True
436493,0.9045999634513048,$,"('$', '3', 'million')",0.9086271875369376,True
438668,0.8711218361759338,12,"('12', ""o'clock"", 'instead')",0.9421249742326752,True
438883,0.93560383942659,date,"('date', 'window', 'tucked')",0.9230503748703488,True
439017,0.8412925500363551,red,"('red', 'gold', 'version')",0.9251935233834409,True
439257,0.925940913932398,11,"('11', 'a.m.', 'East')",0.9125801614590264,True
439287,0.9405492396501404,Beats,"('Beats', '1', 'radio')",0.9522135452975988,True
439831,0.8337015636022885,Beats,"('Beats', 'Music', 'app')",0.9027524925071964,True
439852,0.9375810469803036,varying,"('varying', 'degrees', ';')",0.9396618435961848,True
439952,0.8902690676428036,Beats,"('Beats', '1', 'radio')",0.9459523940304893,True
439953,0.8438222142041548,1,"('1', 'radio', 'station')",0.9218420131942802,True
442062,0.9402044491397762,Bang,"('Bang', '&', 'Olufsen')",0.9497719415357888,True
442353,0.8223953752390525,multiple,"('multiple', '12-hour', 'charges')",0.9184766088462184,True
442578,0.9056009670881772,Bang,"('Bang', '&', 'Olufsens')",0.9152979489178512,True
442687,0.9040363715891304,cups,"('cups', 'naturally', 'block')",0.907603667006856,True
444451,0.8355206373530185,drinks,"('drinks', 'unsweetened', 'cranberry')",0.9244630181862564,True
444592,0.9320900359872452,San,"('San', 'Francisco', 'startup')",0.8811320220456075,True
444649,0.8082317649056899,including,"('including', 'coconut', 'sugar')",0.9278405823947181,True
445233,0.8947366500973091,Art,"('Art', 'Trade', 'Report')",0.9037660383511325,True
447605,0.7958671523912234,Oak,"('Oak', 'Concept', 'Laptimer')",0.9050824132612982,True
447794,0.8811133237531633,Audemars,"('Audemars', 'Piguet', 'Concept')",0.9032433560935522,True
448798,0.9383406160192732,stainless,"('stainless', 'steel', 'display')",0.9441436416030676,True
449014,0.929545979922722,Louis,"('Louis', 'Vuitton', 'SE')",0.9117819719142752,True
449020,0.9197883971233852,"1,400","('1,400', 'TAG', 'Heuer')",0.9168685367100734,True
449266,0.9110075743426352,at,"('at', '2', ""o'clock"")",0.9159667945739332,True
449284,0.8910468127376429,6,"('6', 'millimeters', 'above')",0.921212058448846,True
449560,0.919953759827778,entirely,"('entirely', 'in-house', ';')",0.9196763446284374,True
449896,0.9048846210143516,tuna,"('tuna', 'sandwich', ';')",0.9178101818981372,True
450762,0.9194392405251602,expecting,"('expecting', 'whipped', 'cream')",0.9093541470320492,True
450855,0.906856810134626,electric,"('electric', 'Model', 'S')",0.92710030230565,True
450856,0.903351334466328,Model,"('Model', 'S', 'sedan')",0.9097100333816982,True
450870,0.8519734502802236,$,"('$', '10,000', 'option—would')",0.9048698311816059,True
451030,0.9196231709060136,90,"('90', 'degrees', 'outside')",0.8609598009335581,True
451128,0.8931708675140901,four,"('four', 'summer-ready', 'materials')",0.9030234189673,True
451797,0.9007113619645976,Heritage,"('Heritage', 'Black', 'Bay')",0.9035611426606972,True
451848,0.9198687981186298,41mm,"('41mm', 'stainless', 'steel')",0.8996298532878014,True
451962,0.8899222119368928,red,"('red', 'triangle', 'around')",0.9031482364346978,True
451966,0.8982321633477933,glowing,"('glowing', 'pearl', 'at')",0.9033916314964328,True
452266,0.8442729907082198,aged,"('aged', 'black', 'leather')",0.916860758677376,True
452267,0.8664741421472716,black,"('black', 'leather', 'strap')",0.9189950126526422,True
453428,0.9161083228761352,Oct.,"('Oct.', '13', ';')",0.9328934747839662,True
453515,0.8911116535460122,Jan.,"('Jan.', '19-Feb.', '6')",0.940831746426049,True
453520,0.9158647877024532,275,"('275', 'euros', 'plus')",0.907450920728937,True
454245,0.92080592710226,Salon,"('Salon', 'International', 'de')",0.9178734159438195,True
454246,0.9171052127335612,International,"('International', 'de', 'Haute')",0.9310471221126662,True
454632,0.902234689275037,at,"('at', '12', ""o'clock"")",0.9030388123091626,True
454842,0.8791583812296503,;,"(';', 'final', 'retail')",0.9227448810822829,True
454962,0.8861261390342751,outdoor,"('outdoor', 'terrace', 'overlooking')",0.9048686774301296,True
455125,0.9295922677612162,spicy,"('spicy', 'beef', 'tartare')",0.8311260175194813,True
455197,0.8325777545043606,Top,"('Top', '9', '.')",0.9042015486039624,True
455323,0.93331527499183,beef,"('beef', 'cheek', 'marmalade')",0.9241828940760916,True
455373,0.8960435752505709,star,"('star', 'Michael', 'Jordan')",0.902725293417332,True
455487,0.9068484234961659,$,"('$', '11', 'apiece')",0.9057239650739038,True
455726,0.846575225366347,pear,"('pear', 'coffee', 'cake')",0.9260765923635964,True
455852,0.906604337160124,Mary,"('Mary', 'cocktail', 'sauce')",0.911690342441936,True
456304,0.8695376367303891,private,"('private', 'sales', 'department')",0.9173178493077488,True
457070,0.8849579922148385,search,"('search', 'nearly', '600,000')",0.9035647273360938,True
457591,0.8447151699336531,auction,"('auction', 'sales', 'wrapped')",0.9207812673640908,True
457623,0.9209079438287836,$,"('$', '4', 'million')",0.9103564812562256,True
457640,0.8549986098428004,$,"('$', '3,000', '.')",0.9179820128267924,True
458137,0.90457762666639,$,"('$', '1.5', 'million')",0.9029920553868416,True
458153,0.8991393479846328,aluminum,"('aluminum', 'cutout', 'fetched')",0.9372117751758188,True
458178,0.8693315235567572,$,"('$', '2.5', 'million')",0.9362691235177991,True
458285,0.8619793521117078,priced,"('priced', 'at', '$')",0.904395775015838,True
458393,0.8798394278201145,40,"('40', 'countries', 'bid')",0.9025046436114592,True
458412,0.9093648137430898,$,"('$', '5,000', 'prints')",0.9025361936785656,True
458460,0.8524382702398271,institute.Collectors,"('institute.Collectors', 'including', 'Kraus')",0.9045849231656504,True
460158,0.9255975301404415,power,"('power', 'reserve', 'indicator')",0.8623276905860898,True
460718,0.9338367488495406,body,"('body', '19', 'inches')",0.9256152093183192,True
461237,0.9008915083619574,aforementioned,"('aforementioned', 'heated', 'seats')",0.9027987859773902,True
461345,0.9058053980736293,wool,"('wool', 'cloth', 'trim')",0.9135061933740402,True
461564,0.9190925060849888,Geneva,"('Geneva', 'Motor', 'Show')",0.8912610742840409,True
461596,0.9298831317572808,AMG,"('AMG', 'GT3', 'race')",0.8370704934734349,True
461766,0.8148341338850409,variant,"('variant', ';', 'Porsche')",0.9034491109985756,True
462680,0.8353018848238124,offer,"('offer', 'varying', 'levels')",0.9030363833818424,True
463501,0.9027871071506651,between,"('between', '$', '50')",0.9026799809584488,True
463516,0.9198181495698609,24,"('24', 'percent', 'decline')",0.913599435915545,True
463782,0.933645838425802,18-karat,"('18-karat', 'gold', 'model')",0.9155504969207312,True
464004,0.8904185171937011,miles,"('miles', 'per', 'hour')",0.9627281676296354,True
464206,0.8848886825385672,francs,"('francs', '(', 'approximately')",0.9032278887181914,True
464208,0.916691750148428,approximately,"('approximately', '$', '55,000')",0.9374274197442772,True
464563,0.8969256388440981,both,"('both', 'stainless', 'steel')",0.9251830831383124,True
464888,0.9195815828899192,windows,"('windows', 'around', '8')",0.9142861742277916,True
464989,0.8320423597993989,At,"('At', '12', ""o'clock"")",0.918152047967463,True
464995,0.8952065749144515,power,"('power', 'reserve', 'indicator')",0.9366623438905319,True
465136,0.9191015343977694,limited,"('limited', 'edition', 'green')",0.9118156641105974,True
465901,0.9315749552632152,automatic,"('automatic', 'monopusher', 'chronograph')",0.8460597236549038,True
466464,0.7777013808762651,crazily,"('crazily', 'accurate', 'chronometers')",0.9042010864924618,True
466796,0.9254782612969304,Caliber,"('Caliber', '18', 'Carrera')",0.9240285412131244,True
466906,0.8990019816728911,d'Hermès,"(""d'Hermès"", 'collection', 'contains')",0.9026664236857932,True
467184,0.9107077553244218,crispy,"('crispy', 'mint', 'condition')",0.9030820930076748,True
467268,0.9262543067017656,legendary,"('legendary', 'El', 'Primero')",0.8314503467108333,True
467269,0.9208030724830714,El,"('El', 'Primero', 'chronograph')",0.9213677931837976,True
467270,0.9069087323159936,Primero,"('Primero', 'chronograph', 'movement')",0.902525885689486,True
469083,0.9291323551863644,including,"('including', 'hiring', '100')",0.8272612852175488,True
469084,0.8902152281678172,hiring,"('hiring', '100', 'electronics')",0.925881522518854,True
469183,0.8952219470604479,watchmaker,"('watchmaker', 'TAG', 'Heuer')",0.9046862067274342,True
470860,0.9184312383325762,collaboration,"('collaboration', 'between', 'three-Michelin-star')",0.911626242649453,True
471165,0.8942727976094771,16,"('16', 'euros', '.')",0.9166157829317708,True
471551,0.9014009566064352,entire,"('entire', 'wall', 'decorated')",0.9033112919197256,True
471572,0.9062090481266732,unusual,"('unusual', 'cold', 'starter')",0.9030752731254342,True
471682,0.8974154467834201,(,"('(', '34', 'euros')",0.9047690972610486,True
471733,0.8569138432569889,la,"('la', 'Lealtad', '5')",0.92555902921444,True
472636,0.9203356055103724,stainless,"('stainless', 'steel', 'case')",0.8474170090013634,True
472811,0.8628558574064961,split-seconds,"('split-seconds', 'chronograph', 'movements')",0.917865943281697,True
472948,0.8971746939358041,priced,"('priced', 'at', '15,000')",0.9040511883778012,True
474703,0.8460404598285245,Royal,"('Royal', 'Air', 'Force')",0.9178490473730144,True
474754,0.9290203478289314,carbon,"('carbon', 'fiber', 'accents')",0.8816994052654952,True
475653,0.9200166892321936,milky,"('milky', 'rice', 'pudding')",0.8681270158260368,True
475820,0.8597978285180045,$,"('$', '5', ')')",0.918543802465394,True
475830,0.8471636799579564,$,"('$', '9', ')')",0.9049947225503362,True
479203,0.8924542709946249,Grand,"('Grand', 'Sport', 'Vitesse')",0.918894683658797,True
479209,0.9362821278147736,boasts,"('boasts', '1,200', 'horsepower')",0.9018767978034004,True
479301,0.8966911880001925,miles,"('miles', ')', 'per')",0.903665090683272,True
479607,0.9006906528692138,4.6,"('4.6', 'million', 'euros')",0.9173349305987802,True
480069,0.9182961948250552,—,"('—', 'serving', 'Champagne')",0.914318388165662,True
480092,0.9396329538233332,fermented,"('fermented', 'chili', 'bean')",0.9389560900792056,True
480093,0.9326088240738244,chili,"('chili', 'bean', 'dip')",0.8226704970910381,True
480096,0.926156110367376,;,"(';', 'beef', 'cheek')",0.9184843201209458,True
480100,0.8968389783068879,tendon,"('tendon', 'sausage', ';')",0.9045022885482884,True
480124,0.8577074882774273,rice,"('rice', 'broth', ';')",0.9191922295249301,True
480168,0.8882879018672089,"500,000","('500,000', 'euros', '(')",0.9042345209462336,True
480584,0.8472171748467099,$,"('$', '10', ')')",0.926089501327129,True
481478,0.7820354930359559,Social,"('Social', 'Wine', '&')",0.9226051713449438,True
481692,0.8499727575725381,Social,"('Social', 'Eating', 'House')",0.9205244304782924,True
481700,0.9211539704286232,usual,"('usual', 'Spanish', 'bases—padron')",0.9103149112893262,True
481731,0.9260124867307316,raw,"('raw', 'Orkney', 'sea')",0.7882691455362113,True
481732,0.8504615477565598,Orkney,"('Orkney', 'sea', 'scallop')",0.9208538287845404,True
482032,0.920274570332555,Social,"('Social', 'Wine', '&')",0.8722753882192245,True
482172,0.8677770336644879,by,"('by', '45', 'pounds')",0.9170580954291844,True
482314,0.86200088329575,Porsche,"('Porsche', '911', 'Carrera')",0.9178217699329044,True
484223,0.7976591391491129,steel,"('steel', 'beast', 'weighing')",0.9228622769796128,True
485042,0.9081397815407628,$,"('$', '57', 'million')",0.9054785352072316,True
485431,0.8930545198272407,three,"('three', 'revenue', 'streams')",0.9049120613769868,True
486859,0.890170019584375,black,"('black', 'leather', 'pants')",0.9213608074355876,True
487420,0.8144349074758082,raw,"('raw', 'bell', 'peppers')",0.9031196755098256,True
487593,0.9215965992510808,1,"('1', 'East', '55th')",0.8857931107861945,True
488519,0.9016664305030646,terrifically,"('terrifically', 'zippy', 'carbonation')",0.9168204332964984,True
488828,0.9169178841608384,at,"('at', '16', 'pounds')",0.9131816374327918,True
488946,0.8950529609130348,include,"('include', 'La', 'Vong')",0.9037973038886628,True
489109,0.8281909093711076,amarillo,"('amarillo', 'chili', 'mayo')",0.9245005204741576,True
489508,0.9189422422336596,menu,"('menu', 'costs', '39')",0.922743099661764,True
489712,0.888515513045274,Mains,"('Mains', 'include', 'crab')",0.924443466310944,True
489721,0.8948759386605227,(,"('(', '16', 'pounds')",0.902653905653828,True
490489,0.8530820595473965,king,"('king', 'oyster', ';')",0.9201807869093388,True
490520,0.9103564808649641,include,"('include', 'apple', 'pie')",0.9024812462954194,True
492163,0.9402098819652038,crunchy,"('crunchy', 'fried', 'onions')",0.9401317619310496,True
492164,0.8224361832820531,fried,"('fried', 'onions', 'rings')",0.9552277087222196,True
493063,0.931098646321264,plus,"('plus', 'Worcestershire', 'sauce')",0.8148400321631817,True
493152,0.9303503427637576,include,"('include', 'crispy', 'duck')",0.8016551323460578,True
493153,0.9369032293621712,crispy,"('crispy', 'duck', 'salad')",0.9414845232062063,True
493380,0.8554170179596194,and,"('and', '22', 'pounds')",0.9044512540904964,True
493381,0.9028736392605264,22,"('22', 'pounds', 'for')",0.9476180918943022,True
493945,0.919632144348558,smoked,"('smoked', 'eel', 'broth')",0.8860419494717205,True
494071,0.9095336093890364,Mandarin,"('Mandarin', 'Oriental', 'hotel')",0.9006454861321457,True
494155,0.9058736272563632,three,"('three', 'Michelin', 'stars')",0.9071341106961404,True
494206,0.9127912551418276,sautéed,"('sautéed', 'foie', 'gras')",0.902570948518005,True
494815,0.9204941629596008,foie,"('foie', 'gras', 'cooked')",0.8846738981067904,True
494941,0.8371068300810937,egg,"('egg', 'yolk', ';')",0.9399629757632928,True
495017,0.9101444023059538,by,"('by', 'Anna', 'Haugh')",0.9010527369382194,True
496052,0.9207772147401436,10,"('10', 'million', 'vehicles')",0.8929537194733306,True
496808,0.8395100717688491,—,"('—', 'including', 'sea')",0.9233357237036848,True
497206,0.8871582835249902,included,"('included', 'Imperial', 'Duck')",0.9031697055038772,True
497474,0.871138643066376,roast,"('roast', 'beef', 'sandwich')",0.9212247046764488,True
497859,0.8927131338355463,7,"('7', 'ounces', '(')",0.9053154372779432,True
497873,0.9289882585069484,mayo,"('mayo', 'features', 'freshly')",0.9228152763937404,True
497874,0.9354328544985964,features,"('features', 'freshly', 'grated')",0.925036525764412,True
498151,0.9187366134437726,seared,"('seared', 'foie', 'gras')",0.9123444416567488,True
498540,0.9118215435366424,2016,"('2016', 'edition', '–')",0.9033251811933684,True
498808,0.8995283160257151,8,"('8', ')', '16')",0.9045667565105862,True
498821,0.8907907213051028,8,"('8', ')', '17')",0.9052474324455516,True
498871,0.899444084166571,7,"('7', ')', '22')",0.9053344132654116,True
499007,0.8931825142281785,7,"('7', ')', '35')",0.9027948158999572,True
499103,0.8999024371572476,Hand,"('Hand', '&', 'Flowers')",0.903951392812234,True
499538,0.8793484918010882,59,"('59', 'yearsPorth', 'Tocyn')",0.927326375334947,True
499576,0.9211279531088282,43,"('43', 'yearsAirds', 'Hotel')",0.8572268737748544,True
499590,0.8643710675621793,39,"('39', 'yearsCorse', 'Lawn')",0.902641392329476,True
499598,0.8757678347097207,37,"('37', 'yearsHambleton', 'Hall')",0.9233506637842148,True
499649,0.8823607485849784,34,"('34', 'yearsLittle', 'Barwick')",0.9254007406056796,True
499721,0.9127799649231116,yearsThe,"('yearsThe', 'Three', 'Chimneys')",0.9122445350761741,True
499734,0.8435671032148166,29,"('29', 'yearsThe', 'Old')",0.9174099984484392,True
499752,0.9188595052604329,27,"('27', 'yearsLe', 'Champignon')",0.9280496560197308,True
499759,0.863825872794854,27,"('27', 'yearsQuince', '&')",0.9034865783597524,True
499760,0.8149960157458768,yearsQuince,"('yearsQuince', '&', 'Medlar')",0.9045685011896241,True
499780,0.8935984146619957,26,"('26', 'yearsPlas', 'Bodegroes')",0.9036235884557704,True
499791,0.7964841857439221,26,"('26', 'yearsThe', 'Great')",0.9214124267225636,True
499804,0.930924205689823,26,"('26', 'yearsThe', 'Creel')",0.8919244408031278,True
500337,0.8110647132071409,projects,"('projects', 'include', 'Mercedes')",0.9033169377218536,True
500490,0.7949794818511773,watermelon,"('watermelon', 'radish', 'rounds')",0.9179205795583156,True
500801,0.7623275877614221,salt-cured,"('salt-cured', 'anchovy', 'fillets')",0.9181650551769094,True
501351,0.9155260417255248,Italian,"('Italian', 'white', 'bread')",0.9078639533799628,True
501364,0.9204072784067614,drained,"('drained', '½', 'teaspoon')",0.9166666393046368,True
501367,0.9379915219834004,extra-virgin,"('extra-virgin', 'olive', 'oil2')",0.9398422254275924,True
501374,0.9390142983010796,Dijon,"('Dijon', 'mustard1', 'teaspoon')",0.9523022070026268,True
501375,0.890363551041882,mustard1,"('mustard1', 'teaspoon', 'honey½')",0.9239466689105846,True
501377,0.8846564595878568,honey½,"('honey½', 'small', 'clove')",0.9049028090284452,True
501387,0.8002080849895913,vinegar½,"('vinegar½', 'cup', 'plus')",0.9187645096010371,True
501389,0.8970955665184298,plus,"('plus', '2', 'tablespoons')",0.9616768305125192,True
501614,0.900967275785,.,"('.', 'Place', '2')",0.9049934998780164,True
501747,0.9258363310952352,ice,"('ice', 'water', 'bath')",0.9150098617798826,True
501806,0.8381548602579995,6,"('6', 'large', 'handfuls')",0.9199964396852712,True
501837,0.9324111843856412,sprinkle,"('sprinkle', '1', 'tablespoon')",0.8607360285453974,True
502141,0.8974341822199925,and,"('and', '95', 'pounds')",0.904035525306648,True
502142,0.892639030322186,95,"('95', 'pounds', 'and')",0.9189334727760121,True
504010,0.7823625799025535,mushrooms,"('mushrooms', 'sprinkled', 'with')",0.9041232821822822,True
507012,0.8970006615443276,current,"('current', 'incarnation', 'dates')",0.9176727294193242,True
507435,0.907065000509786,sliced,"('sliced', 'beef', 'tongue')",0.9030547526640323,True
507544,0.9190199741265916,East,"('East', '51', 'Street')",0.775076250777386,True
508098,0.8944820374428526,1969,"('1969', 'Dom', 'Perignon')",0.9027294750589856,True
508159,0.8798267937300893,Domaine,"('Domaine', 'de', 'la')",0.9245060660743292,True
508338,0.9202625783765944,red,"('red', 'Domaine', 'de')",0.8411290726919454,True
508343,0.8908564144421879,da,"('da', 'Capo—or', 'selecting')",0.9046343088013572,True
508529,0.9047214645519699,single,"('single', 'vineyard', 'bottles')",0.9082978796544736,True
509214,0.8849782969050799,snack,"('snack', 'costs', '£6')",0.955597367225706,True
510190,0.9038726272667874,pioneered,"('pioneered', 'pop', 'videos')",0.9026337309934176,True
510526,0.9108034582573304,La,"('La', 'Tante', 'Claire')",0.9170656398591542,True
510703,0.9376003906342242,pickled,"('pickled', 'green', 'beans')",0.9458935894752334,True
511079,0.8947798151889371,pistachio,"('pistachio', 'ice', 'cream')",0.9424701105952156,True
511432,0.9256318292407298,fragrant,"('fragrant', 'coriander', 'sauce')",0.8834274100693017,True
511437,0.8283081595809038,spiky,"('spiky', 'garlic', 'mayo')",0.9242040881887356,True
511487,0.9344401012810094,crispy,"('crispy', 'shallots', 'providing')",0.8706818369041956,True
511715,0.9212591745763754,white,"('white', 'soy', 'sauce')",0.9116781765514498,True
512324,0.823409716986538,coriander,"('coriander', 'seed', 'flavor')",0.9159255935601758,True
512482,0.8275875662877996,smoked,"('smoked', 'bacon', 'fat')",0.9185062417895216,True
512533,0.9094672389439123,scattered,"('scattered', 'lemon', 'thyme')",0.9006333097263237,True
512730,0.8596254154770899,toasted,"('toasted', 'pine', 'nuts')",0.943028472704416,True
513062,0.8726837858303775,W1T,"('W1T', '2SF', ';')",0.92527462940717,True
513567,0.9110966969065536,sweetest,"('sweetest', 'blitzed', 'tomatoes')",0.9156649843135808,True
514064,0.9042141860859264,5,"('5', 'pounds', 'for')",0.9196466657352405,True
514271,0.8793039395646273,Sept.,"('Sept.', '3', 'opening')",0.9190069524389646,True
514405,0.8618499321618067,private,"('private', 'dinners', 'prepared')",0.9221333097140468,True
514471,0.8823186445057942,Pollen,"('Pollen', 'Street', 'Social')",0.9254763608006304,True
514475,0.9259168379007509,Social,"('Social', 'Eating', 'House')",0.8362710421392675,True
514479,0.8347819923762236,Social,"('Social', 'Wine', '&')",0.9208134236516379,True
514480,0.8865046838188575,Wine,"('Wine', '&', 'Tapas')",0.9039545892111249,True
515095,0.8784459426822159,held,"('held', 'three', 'stars')",0.9195642019380412,True
515701,0.9057362487086726,$,"('$', '50', 'million')",0.9160469293880796,True
515756,0.8917307511509502,Iberico,"('Iberico', 'ham', 'instead')",0.9029423983215268,True
516078,0.8997105586889196,W1T,"('W1T', '2SF', ';')",0.9160012041630508,True
516485,0.911214081573644,La,"('La', 'Tante', 'Claire')",0.9293002415797972,True
516558,0.9015647334025496,26,"('26', 'pounds', 'for')",0.9168947096727844,True
516819,0.8973788171412763,28,"('28', 'pounds', 'for')",0.9030643839005602,True
516821,0.8759535887692078,for,"('for', 'three', 'courses')",0.903636905536358,True
517018,0.8089528437412673,lunch,"('lunch', 'features', 'dishes')",0.9033953978244664,True
517125,0.8396086460082869,21.50,"('21.50', 'pounds', 'for')",0.9217251571911352,True
517151,0.8665481502251852,35,"('35', 'pounds', 'for')",0.9429944939994582,True
517715,0.8766789644467576,dozen,"('dozen', 'double-breasted', 'blazer')",0.9239335503727304,True
519079,0.9151540953545232,Heuer,"('Heuer', 'Carrera', 'both')",0.9283982433350336,True
519113,0.8381823003737372,three,"('three', 'subdials', 'both')",0.9163788863508072,True
520723,0.8105210331683521,Savile,"('Savile', 'Row', 'shop')",0.917524827237747,True
520881,0.9072467927594262,sells,"('sells', '$', '350')",0.9007653777400251,True
520883,0.9388233561481232,350,"('350', 'oxford-cloth', 'dress')",0.9157379187964376,True
521981,0.8956716217829891,firm,"('firm', 'currently', 'represents')",0.902448052523962,True
522440,0.904880420851302,$,"('$', '28', 'sports')",0.9088506571850802,True
522719,0.9374029380065791,38,"('38', 'million', 'followers')",0.9463908915661536,True
522734,0.9379530265774156,generated,"('generated', '200', 'million')",0.9451965880895878,True
522735,0.9038547652798354,200,"('200', 'million', 'views')",0.920788776760362,True
523595,0.9057136578549136,7,"('7', 'pounds', '(')",0.916958557678908,True
523638,0.9167750346267879,for,"('for', '70', 'grams')",0.9079625019578051,True
524007,0.9203733529644992,at,"('at', '22', 'pounds')",0.9173967524834792,True
524272,0.9126159270499554,$,"('$', '1,200', 'per')",0.9101766595247356,True
524347,0.8780037289772914,"2,400","('2,400', 'per', 'vehicle')",0.9277737561203644,True
524354,0.925922027844814,Lodging,"('Lodging', 'costs', 'extra')",0.9428270886838236,True
524469,0.8880364869426223,per,"('per', 'additional', 'guest')",0.9163432595707216,True
524604,0.9288167576906328,four-star,"('four-star', 'Hotel', 'Levi')",0.9255692083272838,True
524605,0.8994633885979497,Hotel,"('Hotel', 'Levi', 'Panorama.About')",0.9263810608223216,True
524608,0.9008581396285412,$,"('$', '7,700', 'per')",0.9674098218188466,True
524609,0.9193349315900154,"7,700","('7,700', 'per', 'single')",0.9183607759464444,True
524610,0.8980780735286016,per,"('per', 'single', 'driver')",0.9041786284140766,True
524853,0.9317463426659609,18K,"('18K', 'white', 'gold')",0.8573019942271746,True
525295,0.9309665896788376,47,"('47', 'mm', 'wide')",0.9128298209350508,True
525637,0.8987224883734792,intense,"('intense', 'winding', 'box')",0.9029839822451194,True
526263,0.8514473592270535,Los,"('Los', 'Angeles-based', 'accessories')",0.9032373884536646,True
527626,0.8466346700923942,percent.The,"('percent.The', 'Federal', 'Reserve')",0.9223163894105044,True
527751,0.9192330792875468,$,"('$', '4', 'million')",0.9314001915223651,True
527917,0.8697291030851404,at,"('at', '400', 'Park')",0.9041056399280252,True
527957,0.9039234657422892,cut,"('cut', '10', 'percent')",0.9024436593804228,True
528371,0.9204993493161058,chutney,"('chutney', 'cheese', 'sandwich')",0.8986667599541777,True
529323,0.9259926482231168,19,"('19', 'century', 'private')",0.9245217444163047,True
529792,0.8840359253691795,ambiguous,"('ambiguous', 'outfits', 'featured')",0.9026266094768912,True
531581,0.8458336529590138,reached,"('reached', '450', 'times')",0.9166139299349546,True
535158,0.9322564114545999,shiny,"('shiny', 'stainless', 'steel')",0.8279103044561821,True
535392,0.9139678887705056,18th,"('18th', 'century', 'exterior')",0.900724953787334,True
535694,0.8444542963022007,roast,"('roast', '20', 'chickens')",0.9247051850545892,True
535752,0.9156423728170884,modest,"('modest', 'stone', 'château')",0.9007040030613135,True
535949,0.8914392738750175,vineyard,"('vineyard', 'plot', 'separately.The')",0.9198211379712607,True
536678,0.8718912409817823,million,"('million', '9-liter', 'cases')",0.916971254229462,True
536804,0.8807907919324882,550,"('550', 'miles', 'west')",0.9185290754463482,True
537298,0.8738871938467001,vines,"('vines', 'nearly', '100')",0.9198713523428156,True
537406,0.9135329678190672,satisfying,"('satisfying', 'dark', 'red')",0.9006978574709041,True
538090,0.9020936842516972,attracted,"('attracted', 'notable', 'supporters')",0.9187534801480964,True
540604,0.9077988926484392,locomotive,"('locomotive', 'trains', 'near')",0.9018838048715198,True
542267,0.8726387778073265,exceeded,"('exceeded', '200', 'mph')",0.9193739398023368,True
543296,0.8915174366194013,$,"('$', '5.7', 'billion')",0.9441225926633476,True
546572,0.8794675804825225,"3,000-","('3,000-', '$', '5,000')",0.9039734329968137,True
546647,0.8361887963547405,applied,"('applied', 'pink', 'gold')",0.9175314901323977,True
